pert_id,canonical_smiles,inchi_key,pert_iname,pert_type
BRD-A30815329,CCOC(=O)C1=C(C)NC(C)=C(C1C1CCCC(CL)C1CL)C(=O)OC,RZTAMFZIAATZDJ-UHFFFAOYSA-N,felodipine,trt_cp
BRD-K41160163,CN1CC(=O)N=C1NC(=O)NC1CCCC(CL)C1,DWPQODZAOSWNHB-UHFFFAOYSA-N,fenobam,trt_cp
BRD-A50684349,OC1CCC(CC1)C1CNCCC2C(CL)C(O)C(O)CC12,TVURRHSHRRELCG-UHFFFAOYSA-N,fenoldopam,trt_cp
BRD-A97104540,CC(CC1CCC(O)CC1)NCC(O)C1CC(O)CC(O)C1,LSLYOANBFKQKPT-UHFFFAOYSA-N,fenoterol,trt_cp
BRD-K16077845,OC(=O)CC1SC(NC1-C1CCC(CL)CC1)-C1CCCCC1,JIEKMACRVQTPRC-UHFFFAOYSA-N,fentiazac,trt_cp
BRD-A33697453,CLC1CCC(C(CN2CCNC2)OCC2CCC(SC3CCCCC3)CC2)C(CL)C1,ZCJYUTQZBAIHBS-UHFFFAOYSA-N,fenticonazole,trt_cp
BRD-A73368467,CC(C)(C(O)=O)C1CCC(CC1)C(O)CCCN1CCC(CC1)C(O)(C1CCCCC1)C1CCCCC1,RWTNPBWLLIMQHL-UHFFFAOYSA-N,fexofenadine,trt_cp
BRD-K07160047,NC1NC(=O)N(CC1I)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,GIMSJJHKKXRFGV-BYPJNBLXSA-N,fiacitabine,trt_cp
BRD-A63752151,NC(=O)C1CC2(NC(=O)NC2=O)C2CC(F)CCC2O1,WAAPEIZFCHNLKK-UHFFFAOYSA-N,fidarestat,trt_cp
BRD-K57371763,CC[C@H]1\C=C(C)/[C@@H](O)C\C=C\C=C(CO[C@@H]2O[C@H](C)[C@@H](OC(=O)C3C(O)C(CL)C(O)C(CL)C3CC)[C@H](O)[C@@H]2OC)\C(=O)O[C@H](C\C=C(C)\C=C(C)[C@H]1O[C@@H]1OC(C)(C)[C@@H](OC(=O)C(C)C)[C@H](O)[C@H]1O)[C@@H](C)O,ZVGNESXIJDCBKN-MHDOWYNASA-N,fidaxomicin,trt_cp
BRD-K16803204,O=C(NC1NC2CCCC(-C3CCC(CN4CCS(=O)(=O)CC4)CC3)N2N1)C1CC1,RIJLVEAXPNLDTC-UHFFFAOYSA-N,filgotinib,trt_cp
BRD-A83081521,CC(C)(C)NC(=O)[C@H]1CCC2C3CCC4NC(=O)C=C[C@]4(C)C3CC[C@]12C,DBEPLOCGEIEOCV-BYQKQGHSSA-N,finasteride,trt_cp
BRD-K88025533,CCCCCCCCC1CCC(CCC(N)(CO)CO)CC1,KKGQTZUTZRNORY-UHFFFAOYSA-N,fingolimod,trt_cp
BRD-A50675702,NC1C(C(NN1-C1C(CL)CC(CC1CL)C(F)(F)F)C#N)S(=O)C(F)(F)F,ZOCSXAVNDGMNBV-UHFFFAOYSA-N,fipronil,trt_cp
BRD-K17513304,CCOCC1CC(OC)C(-C2CCC(C[C@H](NC(=O)C3C(F)CCCC3F)C(O)=O)CC2)C(OC)C1,YLFZHHDVRSYTKT-NRFANRHFSA-N,firategrast,trt_cp
BRD-K58550667,O=C(NCCCCC1CCN(CC1)C(=O)C1CCCCC1)\C=C\C1CCCNC1,KPBNHDGDUADAGP-VAWYXSNFSA-N,FK-866,trt_cp
BRD-K83508485,CN(CC1CCCCC1)C(=O)[C@H](CC1CCC2CCCCC2C1)NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)C1CN(C)C2CCCCC12,BFNKQTIJVFGCKQ-PDJGWCFMSA-N,FK-888,trt_cp
BRD-K47639036,CC1C(OC2C(CCCC2C1=O)C(=O)OCCN1CCCCC1)-C1CCCCC1,SPIUTQOUKAMGCX-UHFFFAOYSA-N,flavoxate,trt_cp
BRD-A09472452,FC(F)(F)COC1CCC(OCC(F)(F)F)C(C1)C(=O)NCC1CCCCN1,DJBNUMBKLMJRSA-UHFFFAOYSA-N,flecainide,trt_cp
BRD-K73088654,OC[C@H]1O[C@@H](C[C@@H]1O)N1CC(F)C(=O)[NH]C1=O,ODKNJVUHOIMIIZ-XVMARJQXSA-N,floxuridine,trt_cp
BRD-K05977355,OC(CN1CNCN1)(CN1CNCN1)C1CCC(F)CC1F,RFHAOTPXVQNOHP-UHFFFAOYSA-N,fluconazole,trt_cp
BRD-K71106091,NC1NC(F)NC2N(CNC12)[C@@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@@H]1O,GIUYCYHIANZCFB-FJFJXFQQSA-N,fludarabine-phosphate,trt_cp
BRD-A49765801,CC1(C)O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)CC[C@]5(C)C4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,POPFMWWJOGLOIF-KYSSJFEUSA-N,fludroxycortide,trt_cp
BRD-K68870568,CN1CCN(CC2CCC(CC2C(F)(F)F)C(=O)NC2CNC(C)C(NC3NCCC(N3)-C3CCCNC3)C2)CC1,BJCJYEYYYGBROF-UHFFFAOYSA-N,flumatinib,trt_cp
BRD-K98769987,CCOC(=O)C1NCN-2C1CN(C)C(=O)C1CC(F)CCC-21,OFBIFZUFASYYRE-UHFFFAOYSA-N,flumazenil,trt_cp
BRD-A15297126,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1CC1C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]21C,WJOHZNCJWYWUJD-UUTDCOIBSA-N,fluocinolone-acetonide,trt_cp
BRD-A13133631,C[C@H]1CC2C3CC[C@](O)(C(C)=O)[C@@]3(C)C[C@H](O)[C@]2(F)C2(C)C=CC(=O)C=C12,FAOZLTXFLGPHNG-KXWDGVDDSA-N,fluorometholone,trt_cp
BRD-A31159102,CNCCC(OC1CCC(CC1)C(F)(F)F)C1CCCCC1,RTHCYVBBDHJXIQ-UHFFFAOYSA-N,fluoxetine,trt_cp
BRD-K55127134,OCCN1CCN(CCCN2C3CCCCC3SC3CCC(CC23)C(F)(F)F)CC1,PLDUPXSUYLZYBN-UHFFFAOYSA-N,fluphenazine,trt_cp
BRD-K77947974,FC1CCC(CC1)C(CCCN1CCC2(CC1)N(CNC2=O)C1CCCCC1)C1CCC(F)CC1,QOYHHIBFXOOADH-UHFFFAOYSA-N,fluspirilene,trt_cp
BRD-K28307902,CC(C)C(=O)NC1CCC(C(C1)C(F)(F)F)[N+]([O-])=O,MKXKFYHWDHIYRV-UHFFFAOYSA-N,flutamide,trt_cp
BRD-K62310379,CCC(=O)O[C@@]1([C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)SCF,WMWTYOKRWGGJOA-CENSZEJFSA-N,fluticasone-propionate,trt_cp
BRD-A00218260,FC1CCC(CC1)C(C1CCCCC1)(C1CCCCC1F)N1CCNC1,QHMWCHQXCUNUAK-UHFFFAOYSA-N,flutrimazole,trt_cp
BRD-K53517854,COCCCC\C(C1CCC(CC1)C(F)(F)F)=N/OCCN,CJOFXWAVKWHTFT-XSFVSMFZSA-N,fluvoxamine,trt_cp
BRD-K18673820,NC1NC(=O)C2NC(CNC3CCC(CC3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)CNC2[NH]1,OVBPIULPVIDEAO-LBPRGKRZSA-N,folic-acid,trt_cp
BRD-K56810756,CC1CN[NH]C1,RIKMMFOAQPJVMX-UHFFFAOYSA-N,fomepizole,trt_cp
BRD-K44942188,C(CN1CCOCC1)CC1CCC(COC2CCCCC2)CC1,CVHGCWVMTZWGAY-UHFFFAOYSA-N,fomocaine,trt_cp
BRD-K03449891,COC1CC2C(OC3CCC(NC(=O)C4(CC4)C(=O)NC4CCC(F)CC4)CC3F)CCNC2CC1OCCCN1CCOCC1,CXQHYVUVSFXTMY-UHFFFAOYSA-N,foretinib,trt_cp
BRD-A26503646,C[C@]12CC[C@H]3[C@@H](CCC4C(=O)C(=O)CC[C@]34C)[C@@H]1CCC2=O,ZMEULISFKSVRLQ-AZXRADLDSA-N,formestane,trt_cp
BRD-K54006094,COC1CCC(C[C@H](C)NC[C@@H](O)C2CCC(O)C(NC=O)C2)CC1,BPZSYCZIITTYBL-ORAYPTAESA-N,formoterol,trt_cp
BRD-K09602097,CC(=O)O[C@H]1[C@@H](O)[C@H]2C(C)(C)CC[C@H](O)[C@]2(C)[C@@]2(O)C(=O)C[C@@](C)(O[C@]12C)C=C,OHCQJHSOBUTRHG-KGGHGJDLSA-N,forskolin,trt_cp
BRD-K48461310,C[C@H]1O[C@H]1P(O)(O)=O,YMDXZJFXQJVXBF-GBXIJSLDSA-N,fosfomycin,trt_cp
BRD-A51382177,CCC(=O)O[C@@H](OP(=O)(CCCCC1CCCCC1)CC(=O)N1C[C@@H](C[C@H]1C(O)=O)C1CCCCC1)C(C)C,BIDNLKIUORFRQP-AJTMIRJTSA-N,fosinopril,trt_cp
BRD-K20285085,COC1CC(NC2NCC(F)C(NC3CCC4OC(C)(C)C(=O)NC4N3)N2)CC(OC)C1OC,NHHQJBCNYHBUSI-UHFFFAOYSA-N,fostamatinib,trt_cp
BRD-A96456596,CCCC1C(OCC(O)COC2CCC3C(OC(CC3=O)C(O)=O)C2CCC)CCC(C(C)=O)C1O,LMQBMWHHGVZWMR-UHFFFAOYSA-N,FPL-55712,trt_cp
BRD-K59875992,COC1CCC(NC2CCN(N2)-C2CCCCC2)CC1,WKLGNFJHVJIZPK-UHFFFAOYSA-N,FPL-62064,trt_cp
BRD-K68756823,NC1[NH]NC2NNC(CC12)-C1C(NN2CCCCC12)-C1CCCCC1,XVECMUKVOMUNLE-UHFFFAOYSA-N,FR-180204,trt_cp
BRD-K99383816,FC1CN([C@H]2CCCO2)C(=O)[NH]C1=O,WFWLQNSHRPWKFK-ZCFIWIBFSA-N,ftorafur,trt_cp
BRD-A03249105,C[C@]12CC[C@H]3C([C@@H]1CC[C@@H]2O)[C@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)CC1CC(O)CCC31,VWUXBMIQPBEWFH-LQKBAPIOSA-N,fulvestrant,trt_cp
BRD-K78010432,NS(=O)(=O)C1CC(C(O)=O)C(NCC2CCCO2)CC1CL,ZZUFCTLCJUWOSV-UHFFFAOYSA-N,furosemide,trt_cp
BRD-A06935312,C[C@@H]1[C@H](O)CC[C@@]2(C)[C@H]1CC[C@@]1(C)C2[C@H](O)C[C@@H]2[C@]1(C)C[C@H](OC(C)=O)\C2=C(/CCC=C(C)C)C(O)=O,IECPWNUMDGFDKC-FRVBXGIOSA-N,fusidic-acid,trt_cp
BRD-K62737565,NCC1(CC(O)=O)CCCCC1,UGJMXCAKCUNAIE-UHFFFAOYSA-N,gabapentin,trt_cp
BRD-K89104321,OC1NOC2CNCCC12,ZXRVKCBLGJOCEE-UHFFFAOYSA-N,gaboxadol,trt_cp
BRD-A07986123,C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@]34C)C1CC=C2N1CNC2CCCCC12,PAFKTGFSEFKSQG-BLYLLKCRSA-N,galeterone,trt_cp
BRD-A52922642,COC1CCC(CCN(C)CCCC(C#N)(C(C)C)C2CC(OC)C(OC)C(OC)C2)CC1OC,XQLWNAFCTODIRK-UHFFFAOYSA-N,gallopamil,trt_cp
BRD-K28217197,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C,PGTVWKLGGCQMBR-FLBATMFCSA-N,ganaxolone,trt_cp
BRD-K22662435,NC1NC2N(COC(CO)CO)CNC2C(=O)[NH]1,IRSCQMHQWWYFCW-UHFFFAOYSA-N,ganciclovir,trt_cp
BRD-K38852836,CC(C)C1CC(-C2N[NH]C(=O)N2-C2CCC3N(C)CCC3C2)C(O)CC1O,RVAQIUULWULRNW-UHFFFAOYSA-N,ganetespib,trt_cp
BRD-A01645196,CC(=CC[C@@H](C[C@]12C[C@H](C([C@](C1=O)(C(=O)C(=C(C3=CC(=C(C=C3)O)O)O)C2=O)CC=C(C)C)(C)C)C=C(C)C)C(=C)C)C,QKACJXUOZWIRSN-RSNVXJODSA-N,garcinol,trt_cp
BRD-A74980173,COC1C(N2CCNC(C)C2)C(F)CC2C1N(CC(C(O)=O)C2=O)C1CC1,XUBOMFCQGDBHNK-UHFFFAOYSA-N,gatifloxacin,trt_cp
BRD-K43002773,C[C@@H]1C[C@H](C2=C1C(=NC=N2)N3CCN(CC3)C(=O)[C@H](CNC(C)C)C4=CC=C(C=C4)CL)O,GRZXWCHAXNAUHY-NSISKUIASA-N,GDC-0068,trt_cp
BRD-K71480163,CC(C)NC[C@@H](C(=O)N1CCN(CC1)C1NCNC2[C@@H](O)C[C@@H](C)C12)C1CCC(CL)CC1,GRZXWCHAXNAUHY-AHRSYUTCSA-N,GDC-0068,trt_cp
BRD-K68938568,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N1CCC[C@H]1C(=O)NC1SNNC1-C1CCCCC1,WZRFLSDVFPIXOV-LRQRDZAKSA-N,GDC-0152,trt_cp
BRD-A30984645,CN1CCN(C)C(=O)C1C1CCC(NC2NC(CN(C)C2=O)-C2CCCC(NC(=O)C3CC4CCCCC4S3)C2C)CC1,CDOOFZZILLRUQH-UHFFFAOYSA-N,GDC-0834,trt_cp
BRD-K67578145,OCCN1CC(C(N1)-C1CCNCC1)-C1CCC2C(CC\C2=N/O)C1,DEZZLWQELQORIU-RELWKKBWSA-N,GDC-0879,trt_cp
BRD-K52911425,CS(=O)(=O)N1CCN(CC2CC3NC(NC(N4CCOCC4)C3S2)-C2CCCC3[NH]NCC23)CC1,LHNIIDJUOCFXAP-UHFFFAOYSA-N,GDC-0941,trt_cp
BRD-K23228615,C[C@H](O)C(=O)N1CCN(CC2SC3C(NC(NC3C2C)-C2CNC(N)NC2)N2CCOCC2)CC1,YOVVNQKCSKSHKT-HNNXBMFYSA-N,GDC-0980,trt_cp
BRD-A18328003,CC1=C(SC2=C1N=C(N=C2N3CCOCC3)C4=CN=C(N=C4)N)CN5CCN(CC5)C(=O)C(C)O,YOVVNQKCSKSHKT-UHFFFAOYSA-N,GDC-0980,trt_cp
BRD-K64052750,COC1CC2NCNC(NC3CCC(F)C(CL)C3)C2CC1OCCCN1CCOCC1,XGALLCVXEZPNRQ-UHFFFAOYSA-N,gefitinib,trt_cp
BRD-K11528507,CO[C@H]1C[C@H](C)CC2=C(OC)C(=O)C=C(NC(=O)\C(C)=C\C=C/[C@H](OC)[C@@H](OC(N)=O)\C(C)=C\[C@H](C)[C@H]1O)C2=O,QTQAWLPCGQOSGP-KSRBKZBZSA-N,geldanamycin,trt_cp
BRD-A19500257,COC1CC(C)CC2=C(OC)C(=O)C=C(NC(=O)\C(C)=C\C=C\C(OC)C(OC(N)=O)\C(C)=C\C(C)C1O)C2=O,QTQAWLPCGQOSGP-VDYWNIEOSA-N,geldanamycin,trt_cp
BRD-K15108141,NC1CCN([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)C(=O)N1,SDUQYLNIPVEERB-QPPQHZFASA-N,gemcitabine,trt_cp
BRD-K11129031,CC1CCC(C)C(OCCCC(C)(C)C(O)=O)C1,HEMJJKBWTPKOJG-UHFFFAOYSA-N,gemfibrozil,trt_cp
BRD-A40787240,CO\N=C1/CN(CC1CN)C1NC2N(CC(C(O)=O)C(=O)C2CC1F)C1CC1,ZRCVYEYHRGVLOC-HYARGMPZSA-N,gemifloxacin,trt_cp
BRD-K43797669,OC1CCC(CC1)-C1COC2CC(O)CC(O)C2C1=O,TZBJGXHYKVUXJN-UHFFFAOYSA-N,genistein,trt_cp
BRD-K99475619,CNCCN1C2C(CNC3CC4OCOC4CC23)C2CC(OC)C(OC)CC2C1=O,BAORCAMWLWRZQG-UHFFFAOYSA-N,genz-644282,trt_cp
BRD-K97472745,CC[C@]12C=CC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)C#C,BJJXHLWLUDYTGC-ANULTFPQSA-N,gestrinone,trt_cp
BRD-K35687421,OC1CC(=O)[NH]CC1CL,ZPLQIPFOCGIIHV-UHFFFAOYSA-N,gimeracil,trt_cp
BRD-A82395837,C[C@H]1C(=O)O[C@H]2[C@@H](O)C34[C@@H]5C[C@@H](C(C)(C)C)C33[C@H](O)C(=O)O[C@H]3O[C@]4(C(=O)O5)[C@@]12O,SQOJOAFXDQDRGF-DJCNAJSISA-N,ginkgolide-b,trt_cp
BRD-A38076815,OCC(O)COC(=O)C1CCCCC1NC1CCNC2CC(CL)CCC12,GWOFUCIGLDBNKM-UHFFFAOYSA-N,glafenine,trt_cp
BRD-K34341643,CN1CC[C@H](C[C@@H]1C1NC2CCCCC2[NH]1)NC(=O)NC1CCC(CC1)C#N,SFNSLLSYNZWZQG-VQIMIIECSA-N,glasdegib,trt_cp
BRD-K36927236,COC1CCC(CL)CC1C(=O)NCCC2CCC(CC2)S(=O)(=O)NC(=O)NC3CCCCC3,ZNNLBTZKUZBEKO-UHFFFAOYSA-N,glibenclamide,trt_cp
BRD-A61154809,CC1CCC(CC1)S(=O)(=O)NC(=O)NN1CC2CCCC2C1,BOVGTQGAOIONJV-UHFFFAOYSA-N,gliclazide,trt_cp
BRD-K34776109,CCC1=C(C)CN(C(=O)NCCC2CCC(CC2)S(=O)(=O)NC(=O)N[C@H]2CC[C@H](C)CC2)C1=O,WIGIZIANZCJQQY-RUCARUNLSA-N,glimepiride,trt_cp
BRD-K12219985,CC1CNC(CN1)C(=O)NCCC1CCC(CC1)S(=O)(=O)NC(=O)NC1CCCCC1,ZJJXGWJIGJFDTL-UHFFFAOYSA-N,glipizide,trt_cp
BRD-K80396088,COC1CCC2C(C1)C(=O)N(CCC1CCC(CC1)S(=O)(=O)NC(=O)NC1CCCCC1)C(=O)C2(C)C,LLJFMFZYVVLQKT-UHFFFAOYSA-N,gliquidone,trt_cp
BRD-K78303961,COC1CC2C(CC1O)OCC(-C1CCC(O)CC1)C2=O,DXYUAIFZCFRPTH-UHFFFAOYSA-N,glycitein,trt_cp
BRD-A81233518,C[N+]1(C)CCC(C1)OC(=O)C(O)(C1CCCC1)C1CCCCC1,ANGKOCUUWGHLCE-UHFFFAOYSA-N,glycopyrrolate,trt_cp
BRD-K97056771,NC(=O)C1CCCC(C1)-C1CC(NC2CCC(OC(F)(F)F)CC2)NCN1,WEVYNIUIFUYDGI-UHFFFAOYSA-N,GNF-2,trt_cp
BRD-K69001009,CN1CCN(CC1)C1CCN(CC1)C(=O)NC1CC(OC2CCC(NC(=O)C3(CC3)C(=O)NC3CCC(F)CC3)C(F)C2)CCN1,UQRCJCNVNUFYDX-UHFFFAOYSA-N,golvatinib,trt_cp
BRD-K99504665,CC(C)C[C@H](NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](CC1CCC(O)CC1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1C[NH]C2CCCCC12)NC(=O)[C@H](CC1C[NH]CN1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)NNC(N)=O,BLCLNMBMMGCOAS-URPVMXJPSA-N,goserelin-acetate,trt_cp
BRD-K06692906,OC1CCC(CC1O)C2OC3C(O)C(O)CC(O)C3C(=O)C2O,YRRAGUMVDQQZIY-UHFFFAOYSA-N,Gossypetin,trt_cp
BRD-A10967948,CN1C2CCCC1CC(C2)NC(=O)C1NN(C)C2CCCCC12,MFWNKCLOYSRHCJ-UHFFFAOYSA-N,granisetron,trt_cp
BRD-K24943235,COC1CCC2NC3CCCCC[C@@H]4C[C@H]4OC(=O)N[C@H](C(=O)N4C[C@@H](C[C@H]4C(=O)N[C@@]4(C[C@H]4C=C)C(=O)NS(=O)(=O)C4CC4)OC3NC2C1)C(C)(C)C,OBMNJSNZOWALQB-NCQNOWPTSA-N,grazoprevir,trt_cp
BRD-K12423485,COC1CC(OC)C(CL)C2O[C@@]3([C@H](C)CC(=O)C=C3OC)C(=O)C12,DDUHZTYCFQRHIY-CQLKUDPESA-N,griseofulvin,trt_cp
BRD-U24835547,C1=CC2=NC=CC(=C2C=C1C=C3C(=O)NC(=O)S3)C4=CC=NC=C4,QDITZBLZQQZVEE-UHFFFAOYSA-N,GSK-1059615,trt_cp
BRD-K02708799,O=C1NC(=O)\C(S1)=C/C1CCC2NCCC(-C3CCNCC3)C2C1,QDITZBLZQQZVEE-MHWRWJLKSA-N,GSK-1059615,trt_cp
BRD-K36740062,CCN1CC(C(N1)-C1CCC(NC(=O)N(C)C)CC1)-C1CCNC2[NH]C(CC12)-C1CCCC(CN(C)C)C1,QTBWCSQGBMPECM-UHFFFAOYSA-N,GSK-1070916,trt_cp
BRD-K60341624,CC(C)C1NOC(N1)N1CCC(COC2CCC(NC2)-C2CCC(CC2)S(C)(=O)=O)CC1,AYJRTVVIBJSSKN-UHFFFAOYSA-N,GSK-1292263,trt_cp
BRD-K04833372,CCC1CC(NC2NCCC(N2)-C2C(NC3CCCCN23)-C2CCC(OC)C(C2)C(=O)NC2C(F)CCCC2F)C(OC)CC1N1CCC(CC1)N1CCN(CC1)S(C)(=O)=O,MOSKATHMXWSZTQ-UHFFFAOYSA-N,GSK-1904529A,trt_cp
BRD-K25412176,CN1NCC(CL)C1-C1CC(SC1CL)C(=O)N[C@H](CN)CC1CCCC(F)C1,AFJRDFWMXUECEW-LBPRGKRZSA-N,GSK-2110183,trt_cp
BRD-K42918627,COC1NCCC(-C2CCC3NCCC(-C4CCNNC4)C3C2)C1NS(=O)(=O)C1CCC(F)CC1F,NPPBBAURRJGWEH-UHFFFAOYSA-N,GSK-2126458,trt_cp
BRD-K70642949,CNC1NC(CC(N1)-C1CCC2C(N)N[NH]C2C1)N1C[C@H](CC[C@H]1C)C(=O)NC1CCCCC1,QLPHOXTXAKOFMU-WBVHZDCISA-N,GSK-2334470,trt_cp
BRD-K37590257,COC1CCCC(NC2C(CNC3C(C)CC(CC23)S(=O)(=O)C2CCCC(C2)C(=O)N(C)C)C(N)=O)C1,JFHROPTYMMSOLG-UHFFFAOYSA-N,GSK-256066,trt_cp
BRD-K49215523,CC1NC2C(CC(CC2N1CC1CCCC(C1C)C(F)(F)F)N1CCOCC1)C(O)=O,XTKLTGBKIDQGQL-UHFFFAOYSA-N,GSK-2636771,trt_cp
BRD-K09991945,IC1CCCC(CSC2NNC(O2)C3CCNCC3)C1,ZRHRPGSSSVYBRG-UHFFFAOYSA-N,GSK-3-inhibitor-II,trt_cp
BRD-A10523515,CC1=C(C(CC(=O)N1)C1CCC(CC1)C(F)(F)F)C(=O)NC1CC2CN[NH]C2CC1F,OLIIUAHHAZEXEX-UHFFFAOYSA-N,GSK-429286A,trt_cp
BRD-K92428232,C[C@@H](OC1CC(SC1C(N)=O)-N1CNC2CCC(CN3CCN(C)CC3)CC12)C1CCCCC1C(F)(F)F,ZHJGWYRLJUCMRT-QGZVFWFLSA-N,GSK-461364,trt_cp
BRD-A87137733,CCN1C(NC2C(NCC(OCC3CCCNC3)C12)C#CC(C)(C)O)-C1NONC1N,KGPGFQWBCSZGEL-UHFFFAOYSA-N,GSK-690693,trt_cp
BRD-K89015388,CC(C)OC1CCC(CC1CL)C(=O)N[C@H](CNC(=O)CN(C)C)CC1CCC(CC1)-C1CN2CCCC([C@H](C)O)C2N1,WHMXDBPHBVLYRC-OFVILXPXSA-N,GSK-923295,trt_cp
BRD-K32847255,C1CN(CCC2=CC=CC=C21)C3=CC(=NC(=N3)C4=CC=CC=N4)NCCC(=O)[O-],AVZCPICCWKMZDT-UHFFFAOYSA-M,GSK-J1,trt_cp
BRD-K82484347,C1CN(CCC2=CC=CC=C21)C3=CC(=NC(=N3)C4=CN=CC=C4)NCCC(=O)[O-],LJIFOCRGDDQFJF-UHFFFAOYSA-M,GSK-J2,trt_cp
BRD-K98203492,CCOC(=O)CCNC1CC(NC(N1)-C1CCCCN1)N1CCC2CCCCC2CC1,WBKCKEHGXNWYMO-UHFFFAOYSA-N,GSK-J4,trt_cp
BRD-K56800335,NC(=N)N\N=C/C1C(CL)CCCC1CL,WDZVGELJXXEGPV-PQMHYQBVSA-N,guanaben-acetate,trt_cp
BRD-A14262390,NC(=N)NCC1COC2(CCCCC2)O1,HPBNRIOWIXYZFK-UHFFFAOYSA-N,guanadrel,trt_cp
BRD-K62676709,NC(=N)NCCN1CCCCCCC1,ACGDKVXYNVEAGU-UHFFFAOYSA-N,guanethidine,trt_cp
BRD-K07859598,OC1C(BR)CC(CC1BR)\C=C1/C(=O)NC2CCC(I)CC12,LMXYVLFTZRPNRV-KMKOMSMNSA-N,GW-5074,trt_cp
BRD-K26823213,FC(F)(F)C1NC(NC2CCC(CL)CC2CL)NCC1C(=O)NCC1CCOCC1,TWQYWUXBZHPIIV-UHFFFAOYSA-N,GW-842166,trt_cp
BRD-K90382497,COC1CC2NCN(-C3CC(OCC4CCCCC4C(F)(F)F)C(S3)C(N)=O)C2CC1OC,JSKUWFIZUALZLX-UHFFFAOYSA-N,GW-843682X,trt_cp
BRD-A88138582,CC1(C)O[C@@H]2CC3C4CCC5=CC(=O)CCC5(C)C4(F)C(O)CC3(C)[C@@]2(O1)C(=O)CCL,MUQNGPZZQDCDFT-RLDTZFIDSA-N,halcinonide,trt_cp
BRD-A51964809,CCCCN(CCCC)CCC(O)C1CC2C(CL)CC(CL)CC2C2CC(CCC12)C(F)(F)F,FOHHNHSLJDZUGQ-UHFFFAOYSA-N,halofantrine,trt_cp
BRD-K67783091,OC1(CCN(CCCC(=O)C2CCC(F)CC2)CC1)C1CCC(CL)CC1,LNEPOXFFQSENCJ-UHFFFAOYSA-N,haloperidol,trt_cp
BRD-K73815512,CC(C)C1CCC(NC(=O)CN2CNC3N(C)C(=O)N(C)C(=O)C23)CC1,HEQDZPHDVAOBLN-UHFFFAOYSA-N,HC-030031,trt_cp
BRD-K93633846,COC1CCC(CC1O)[C@@H]1CC(=O)C2C(O)CC(O[C@@H]3O[C@H](CO[C@@H]4O[C@@H](C)[C@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)CC2O1,QUQPHWDTPGMPEX-REDIAKJPSA-N,hesperidin,trt_cp
BRD-K99792991,OC1C(CL)CC(CL)C(CL)C1CC1C(O)C(CL)CC(CL)C1CL,ACGUYXCXAPNIKK-UHFFFAOYSA-N,hexachlorophene,trt_cp
BRD-K20526256,CN1CCN(CC1)C2CCN(CC2)C3=CC(=C(C=C3)NC4=NC=C(C(=N4)C5=CNC6=CC=CC=C65)CL)OC,HRYNCLKDKCPYBF-UHFFFAOYSA-N,HG-14-10-04,trt_cp
BRD-K93747373,CNC(=O)C1CCC(NC2CC(NC3CCCCC3S(=O)(=O)C(C)C)C3CC[NH]C3N2)NC1,INAFQGYNNQIERK-UHFFFAOYSA-N,HG-5-113-01,trt_cp
BRD-K06569345,COC1CC(CCC1NC1NC(N)C(CL)C(NC2CCCCC2S(=O)(=O)C(C)C)N1)N1CCC(CC1)C(N)=O,IMEGLYUXMGWVQA-UHFFFAOYSA-N,HG-5-88-01,trt_cp
BRD-U51024685,CC1=CC=C(C(NC2=CC=C(CN3CCN(CC)CC3)C(C(F)(F)F)=C2)=O)C=C1/C=C/C4=C(OC)C5=C(NC=C5)N=C4,UMBFDGUGXMOMHX-BQYQJAHWSA-N,HG-6-64-01,trt_cp
BRD-K26760349,CC1=C(C(=CC=C1)C)NC(=O)N(C2=C(C=C(C=C2)OC)OC)C3=NC=NC(=C3)NC4=C(C=C(C=C4)N5CCN(CC5)C)OC,YVHQGJBMHCXEPW-UHFFFAOYSA-N,HG-9-91-01,trt_cp
